workoutId,date,exercise,setIndex,weightKg,reps,rpe,isWarmup
7a81fbef-bf14-4dc9-8f51-e54894b95ac4,,Calf Press (Machine),2,0,14,7.5,False
7a81fbef-bf14-4dc9-8f51-e54894b95ac4,,Calf Press (Machine),3,0,15,8,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Leg Press Horizontal (Machine),1,0,17,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Leg Press Horizontal (Machine),2,0,10,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Leg Press Horizontal (Machine),3,0,8,8.5,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Leg Press Horizontal (Machine),4,0,11,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Chest Dip (Assisted),1,0,12,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Chest Dip (Assisted),2,0,10,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Chest Dip (Assisted),3,0,9,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Pull Up (Assisted),1,0,10,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Pull Up (Assisted),2,0,8,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Pull Up (Assisted),3,0,7,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Lat Pulldown (Machine),1,0,25,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Lat Pulldown (Machine),2,0,20,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Lat Pulldown (Machine),3,0,10,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Leg Extension (Machine),1,0,13,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Leg Extension (Machine),2,0,14,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Leg Extension (Machine),3,0,15,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Seated Leg Curl (Machine),1,0,30,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Lying Leg Curl (Machine),1,0,12,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Lying Leg Curl (Machine),2,0,10,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Seated Shoulder Press (Machine),1,0,20,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Seated Shoulder Press (Machine),2,0,15,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Seated Row (Machine),1,0,12,,False
f846b277-2a1a-4476-9655-87be9a924c1e,,Seated Row (Machine),2,0,15,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Rowing Machine,1,0,0,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Hack Squat (Machine),1,0,10,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Hack Squat (Machine),2,0,5,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Hack Squat (Machine),3,0,5,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Hack Squat (Machine),4,0,5,9.5,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Hack Squat (Machine),5,0,11,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Hack Squat (Machine),6,0,10,7,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Seated Leg Curl (Machine),1,0,10,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Seated Leg Curl (Machine),2,0,17,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Seated Leg Curl (Machine),3,0,12,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Seated Leg Curl (Machine),4,0,12,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Hip Thrust (Machine),1,0,14,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Hip Thrust (Machine),2,0,10,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Overhead Curl (Cable),1,0,20,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Overhead Curl (Cable),2,0,15,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Overhead Curl (Cable),3,0,11,8.5,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Standing Calf Raise (Machine),1,0,12,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Standing Calf Raise (Machine),2,0,10,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Standing Calf Raise (Machine),3,0,8,9.5,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Lateral Raise (Dumbbell),1,0,25,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Rear Delt Reverse Fly (Dumbbell),1,0,20,,False
1dc0176d-0330-4bf2-9cda-2f9554775da5,,Rear Delt Reverse Fly (Dumbbell),2,0,15,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Treadmill,1,0,0,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Incline Chest Supported Row Machine,1,0,14,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Incline Chest Supported Row Machine,2,0,11,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Incline Chest Supported Row Machine,3,0,10,9.5,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Lat Pulldown (Machine),1,0,12,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Lat Pulldown (Machine),2,0,12,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Lat Pulldown (Cable),1,0,10,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Lat Pulldown (Cable),2,0,25,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Overhead Cable Tricep Extension,1,0,30,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Overhead Cable Tricep Extension,2,0,13,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Overhead Cable Tricep Extension,3,0,10,10,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Overhead Cable Tricep Extension,4,0,15,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Bicep Curl (Cable),1,0,17,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Bicep Curl (Cable),2,0,14,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Bicep Curl (Cable),3,0,15,9.5,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Bicep Curl (Cable),4,0,14,9.5,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Crunch (Machine),1,0,17,9,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Crunch (Machine),2,0,11,9.5,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Crunch (Machine),3,0,6,10,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Back Extension (Machine),1,0,21,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Back Extension (Machine),2,0,22,,False
63d7c81f-1d7c-4e92-baf5-9ae8a250db49,,Back Extension (Machine),3,0,15,,False
db58f8f0-4619-4e54-89b5-c49c2f6f5e40,,Spinning,1,0,0,,False
db58f8f0-4619-4e54-89b5-c49c2f6f5e40,,Pull Up (Assisted),1,0,15,,False
db58f8f0-4619-4e54-89b5-c49c2f6f5e40,,Pull Up (Assisted),2,0,9,,False
db58f8f0-4619-4e54-89b5-c49c2f6f5e40,,Pull Up (Assisted),3,0,12,,False
db58f8f0-4619-4e54-89b5-c49c2f6f5e40,,Hip Thrust (Machine),1,0,20,,False
db58f8f0-4619-4e54-89b5-c49c2f6f5e40,,Hip Thrust (Machine),2,0,20,,False
db58f8f0-4619-4e54-89b5-c49c2f6f5e40,,Hip Thrust (Machine),3,0,15,,False
c3602828-2a12-45d9-92ae-4db092693620,,Hip Thrust (Machine),1,0,12,,False
c3602828-2a12-45d9-92ae-4db092693620,,Hip Thrust (Machine),2,0,9,,False
c3602828-2a12-45d9-92ae-4db092693620,,Hip Thrust (Machine),3,0,9,,False
c3602828-2a12-45d9-92ae-4db092693620,,Hip Thrust (Machine),4,0,7,,False
c3602828-2a12-45d9-92ae-4db092693620,,Seated Cable Row - V Grip (Cable),1,0,18,,False
c3602828-2a12-45d9-92ae-4db092693620,,Seated Cable Row - V Grip (Cable),2,0,13,,False
c3602828-2a12-45d9-92ae-4db092693620,,Seated Cable Row - V Grip (Cable),3,0,12,,False
c3602828-2a12-45d9-92ae-4db092693620,,Seated Cable Row - V Grip (Cable),4,0,12,,False
c3602828-2a12-45d9-92ae-4db092693620,,Incline Bench Press (Dumbbell),1,0,10,,False
c3602828-2a12-45d9-92ae-4db092693620,,Incline Bench Press (Dumbbell),2,0,7,,False
c3602828-2a12-45d9-92ae-4db092693620,,Incline Bench Press (Dumbbell),3,0,8,,False
c3602828-2a12-45d9-92ae-4db092693620,,Incline Bench Press (Dumbbell),4,0,11,,False
c3602828-2a12-45d9-92ae-4db092693620,,Single Leg Standing Calf Raise (Machine),1,0,8,,False
c3602828-2a12-45d9-92ae-4db092693620,,Single Leg Standing Calf Raise (Machine),2,0,8,,False
c3602828-2a12-45d9-92ae-4db092693620,,Single Leg Standing Calf Raise (Machine),3,0,7,,False
c3602828-2a12-45d9-92ae-4db092693620,,Single Leg Standing Calf Raise (Machine),4,0,6,,False
c3602828-2a12-45d9-92ae-4db092693620,,Single Leg Standing Calf Raise (Machine),5,0,6,,False
c3602828-2a12-45d9-92ae-4db092693620,,Single Leg Standing Calf Raise (Machine),6,0,4,,False
c3602828-2a12-45d9-92ae-4db092693620,,Standing Calf Raise (Machine),1,0,13,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Deadlift (Dumbbell),1,0,12,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Deadlift (Dumbbell),2,0,15,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Deadlift (Dumbbell),3,0,10,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Butterfly (Pec Deck),1,0,10,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Butterfly (Pec Deck),2,0,12,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Butterfly (Pec Deck),3,0,5,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Butterfly (Pec Deck),4,0,6,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Lying Leg Curl (Machine),1,0,12,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Lying Leg Curl (Machine),2,0,11,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Lying Leg Curl (Machine),3,0,7,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Lat Pulldown (Machine),1,0,30,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Lat Pulldown (Machine),2,0,20,,False
72a17aa2-df62-40ab-86f9-7447e711d304,,Lat Pulldown (Machine),3,0,15,,False
3e5480b2-5dcb-4269-898b-b059730c708b,,Elliptical Trainer,1,0,0,,False
3e5480b2-5dcb-4269-898b-b059730c708b,,Crunch (Machine),1,0,12,,False
3e5480b2-5dcb-4269-898b-b059730c708b,,Crunch (Machine),2,0,14,,False
3e5480b2-5dcb-4269-898b-b059730c708b,,Crunch (Machine),3,0,15,,False
3e5480b2-5dcb-4269-898b-b059730c708b,,Back Extension (Machine),1,0,15,,False
3e5480b2-5dcb-4269-898b-b059730c708b,,Back Extension (Machine),2,0,25,,False
3e5480b2-5dcb-4269-898b-b059730c708b,,Back Extension (Machine),3,0,19,,False
3e5480b2-5dcb-4269-898b-b059730c708b,,Lateral Raise (Dumbbell),1,0,15,,False
3e5480b2-5dcb-4269-898b-b059730c708b,,Lateral Raise (Dumbbell),2,0,13,,False
3e5480b2-5dcb-4269-898b-b059730c708b,,Lateral Raise (Dumbbell),3,0,9,8.5,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Warm Up,1,0,0,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Bench Press (Barbell),1,0,5,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Bench Press (Barbell),2,0,5,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Bench Press (Barbell),3,0,3,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Bench Press (Barbell),4,0,6,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Bench Press (Barbell),5,0,4,8,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Bench Press (Barbell),6,0,7,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Bench Press (Barbell),7,0,8,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Seated Shoulder Press (Machine),1,0,4,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Seated Shoulder Press (Machine),2,0,12,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Seated Shoulder Press (Machine),3,0,10,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Seated Shoulder Press (Machine),4,0,10,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Chest Fly (Machine),1,0,24,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Chest Fly (Machine),2,0,8,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Chest Fly (Machine),3,0,10,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Lateral Raise (Dumbbell),1,0,20,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Lateral Raise (Dumbbell),2,0,16,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Lateral Raise (Dumbbell),3,0,14,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Triceps Rope Pushdown,1,0,11,9.5,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Triceps Rope Pushdown,2,0,15,,False
1cabce16-4153-466e-a782-b6ef95f3dfdb,,Triceps Rope Pushdown,3,0,30,,False
70248edb-1ef8-4cf4-bda7-0d12ed628120,,Warm Up,1,0,0,,False
70248edb-1ef8-4cf4-bda7-0d12ed628120,,Leg Press Horizontal (Machine),1,0,10,,False
70248edb-1ef8-4cf4-bda7-0d12ed628120,,Leg Press Horizontal (Machine),2,0,12,,False
70248edb-1ef8-4cf4-bda7-0d12ed628120,,Leg Press Horizontal (Machine),3,0,12,,False
70248edb-1ef8-4cf4-bda7-0d12ed628120,,Lying Leg Curl (Machine),1,0,12,,False
70248edb-1ef8-4cf4-bda7-0d12ed628120,,Lying Leg Curl (Machine),2,0,10,,False
70248edb-1ef8-4cf4-bda7-0d12ed628120,,Lying Leg Curl (Machine),3,0,13,,False
70248edb-1ef8-4cf4-bda7-0d12ed628120,,Leg Extension (Machine),1,0,12,,False
70248edb-1ef8-4cf4-bda7-0d12ed628120,,Leg Extension (Machine),2,0,10,,False
70248edb-1ef8-4cf4-bda7-0d12ed628120,,Standing Calf Raise (Machine),1,0,15,,False
f58407aa-b14a-4f55-befa-f561a3c3b3cc,,Warm Up,1,0,0,,False
f58407aa-b14a-4f55-befa-f561a3c3b3cc,,Leg Press (Machine),1,0,10,,False
f58407aa-b14a-4f55-befa-f561a3c3b3cc,,Leg Press (Machine),2,0,7,,False
f58407aa-b14a-4f55-befa-f561a3c3b3cc,,Leg Press (Machine),3,0,10,,False
f58407aa-b14a-4f55-befa-f561a3c3b3cc,,Leg Press (Machine),4,0,10,,False
f58407aa-b14a-4f55-befa-f561a3c3b3cc,,Standing Calf Raise (Machine),1,0,7,,False
f58407aa-b14a-4f55-befa-f561a3c3b3cc,,Standing Calf Raise (Machine),2,0,10,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Warm Up,1,0,0,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Lat Pulldown (Cable),1,0,12,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Lat Pulldown (Cable),2,0,12,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Lat Pulldown (Cable),3,0,9,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Seated Cable Row - V Grip (Cable),1,0,10,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Seated Cable Row - V Grip (Cable),2,0,15,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Seated Cable Row - V Grip (Cable),3,0,12,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Shrug (Dumbbell),1,0,15,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Shrug (Dumbbell),2,0,15,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Shrug (Dumbbell),3,0,15,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Hammer Curl (Dumbbell),1,0,10,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Hammer Curl (Dumbbell),2,0,12,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Hammer Curl (Dumbbell),3,0,10,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Face Pull,1,0,13,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Face Pull,2,0,15,,False
cdad26a2-f556-4d1b-b35c-9dd06d9602c7,,Face Pull,3,0,15,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Warm Up,1,0,0,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Bench Press (Barbell),1,0,15,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Bench Press (Barbell),2,0,5,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Bench Press (Barbell),3,0,10,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Bench Press (Barbell),4,0,10,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Bench Press (Barbell),5,0,6,6,False
0c54322d-6341-4941-b4d6-d17c94245053,,Shoulder Press (Dumbbell),1,0,12,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Shoulder Press (Dumbbell),2,0,12,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Shoulder Press (Dumbbell),3,0,14,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Butterfly (Pec Deck),1,0,18,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Butterfly (Pec Deck),2,0,15,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Butterfly (Pec Deck),3,0,15,10,False
0c54322d-6341-4941-b4d6-d17c94245053,,Lateral Raise (Dumbbell),1,0,20,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Lateral Raise (Dumbbell),2,0,15,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Lateral Raise (Dumbbell),3,0,15,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Triceps Rope Pushdown,1,0,15,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Triceps Rope Pushdown,2,0,15,,False
0c54322d-6341-4941-b4d6-d17c94245053,,Triceps Rope Pushdown,3,0,10,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Spinning,1,0,0,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Rowing Machine,1,0,0,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Romanian Deadlift (Dumbbell),1,0,10,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Romanian Deadlift (Dumbbell),2,0,10,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Chest Press (Machine),1,0,10,8.5,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Chest Press (Machine),2,0,10,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Seated Row (Machine),1,0,12,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Seated Row (Machine),2,0,12,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Overhead Press (Dumbbell),1,0,12,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Overhead Press (Dumbbell),2,0,7,7,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Plank,1,0,0,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Plank,2,0,0,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Side Plank,1,0,0,,False
677989ea-49b1-4f15-b51c-0aed95e4c7ef,,Side Plank,2,0,0,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Pull Up,1,0,10,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Pull Up,2,0,7,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Pull Up,3,0,4,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Chest Dip,1,0,10,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Chest Dip,2,0,9,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Chest Dip,3,0,6,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Inverted Row,1,0,20,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Inverted Row,2,0,17,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Inverted Row,3,0,16,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Push Up,1,0,16,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Push Up,2,0,14,,False
d618b80d-d728-4e83-81f9-a3241c2a7266,,Push Up,3,0,10,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Leg Press (Machine),1,0,10,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Leg Press (Machine),2,0,10,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Lying Leg Curl (Machine),1,0,10,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Lying Leg Curl (Machine),2,0,7,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Leg Extension (Machine),1,0,9,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Leg Extension (Machine),2,0,9,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Chest Press (Machine),1,0,20,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Chest Press (Machine),2,0,15,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Iso-Lateral High Row (Machine),1,0,17,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Iso-Lateral High Row (Machine),2,0,10,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Tricep French Curl,1,0,15,,False
4c3233f2-6a00-4e89-bee1-20dab949cd2e,,Preacher Curl (Barbell),1,0,9,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Treadmill,1,0,0,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Leg Press Horizontal (Machine),1,0,13,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Leg Press Horizontal (Machine),2,0,10,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Leg Press Horizontal (Machine),3,0,10,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Leg Press Horizontal (Machine),4,0,6,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Seated Leg Curl (Machine),1,0,8,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Seated Leg Curl (Machine),2,0,10,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Seated Leg Curl (Machine),3,0,7,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Incline Bench Press (Dumbbell),1,0,10,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Incline Bench Press (Dumbbell),2,0,10,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Incline Bench Press (Dumbbell),3,0,7,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Lat Pulldown (Cable),1,0,12,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Lat Pulldown (Cable),2,0,12,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Lat Pulldown (Cable),3,0,7,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Lat Pulldown (Cable),4,0,10,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Incline Chest Supported Row Machine,1,0,7,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Incline Chest Supported Row Machine,2,0,8,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Chest Fly (Machine),1,0,12,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Chest Fly (Machine),2,0,6,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Chest Fly (Machine),3,0,9,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Tricep French Curl,1,0,12,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Tricep French Curl,2,0,10,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Bicep Curl (Machine),1,0,10,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Bicep Curl (Machine),2,0,14,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Leg Raise Parallel Bars,1,0,13,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Leg Raise Parallel Bars,2,0,11,,False
fdd196ee-88ae-4308-a195-6451664f87b7,,Leg Raise Parallel Bars,3,0,10,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Box Jump,1,0,5,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Squat (Barbell),1,0,5,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Squat (Barbell),2,0,5,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Squat (Barbell),3,0,3,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Squat (Barbell),4,0,3,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Squat (Barbell),5,0,2,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Squat (Barbell),6,0,7,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Squat (Barbell),7,0,6,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Squat (Barbell),8,0,7,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Bench Press (Barbell),1,0,10,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Bench Press (Barbell),2,0,5,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Bench Press (Barbell),3,0,5,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Pull Up,1,0,8,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Pull Up,2,0,9,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Pull Up,3,0,8,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Deadlift (Barbell),1,0,4,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Deadlift (Barbell),2,0,4,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Deadlift (Barbell),3,0,8,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Chest Press (Machine),1,0,8,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Chest Press (Machine),2,0,9,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Chest Press (Machine),3,0,12,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Calf Press (Machine),1,0,18,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Calf Press (Machine),2,0,12,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Calf Press (Machine),3,0,12,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Calf Press (Machine),4,0,13,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Leg Extension (Machine),1,0,9,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Leg Extension (Machine),2,0,7,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Leg Extension (Machine),3,0,10,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Seated Leg Curl (Machine),1,0,12,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Seated Leg Curl (Machine),2,0,9,,False
3c27feed-d0b1-4a18-a14a-bace8c255dbb,,Seated Leg Curl (Machine),3,0,9,,False
